pid;size;color;brand;rrp;mainCategory;category;subCategory;stock;releaseDate
12686;L;gruen;adidas;25.33;1;7;8;1;2017-10-01
12687;XS;schwarz;Jako;25.33;1;7;8;2;2017-10-01
12689;L;weiss;Nike;31.68;15;24;25;1;2017-10-01
12689;M;weiss;Nike;31.68;15;24;38;1;2017-10-01
12689;S;weiss;Nike;31.68;15;24;25;1;2017-10-01
12689;XL;weiss;Nike;31.68;15;24;25;3;2017-10-01
12689;XS;weiss;Nike;31.68;15;24;25;1;2017-10-01
12690;M;schwarz;Nike;215.83;1;2;3;2;2017-10-01
12690;M;schwarz;Nike;215.83;1;2;3;1;2017-10-01
12690;M;schwarz;Nike;215.83;1;2;3;2;2017-10-01
12690;M;schwarz;Nike;215.83;1;2;3;2;2017-10-01
12690;M;schwarz;Nike;215.83;1;2;3;1;2017-10-01
12690;M;schwarz;Nike;215.83;1;2;3;1;2017-10-01
12690;L;schwarz;Nike;215.83;1;2;3;3;2017-10-01
12690;L;schwarz;Nike;215.83;1;2;3;1;2017-10-01
12690;XL;schwarz;Nike;215.83;1;2;3;1;2017-10-01
12690;XXL;schwarz;Nike;215.83;1;2;3;2;2017-10-01
12695;S;weiss;Nike;76.13;1;2;4;1;2017-10-01
12695;S;weiss;Nike;76.13;1;2;4;1;2017-10-01
12696;XS;rot;adidas;76.13;1;37;3;1;2017-10-01
12696;XS;rot;adidas;76.13;1;37;3;1;2017-10-01
12696;S;rot;adidas;76.13;1;37;3;1;2017-10-01
12696;M;rot;adidas;76.13;1;37;3;1;2017-10-01
12696;M;rot;adidas;76.13;1;37;3;1;2017-10-01
12696;XS;rot;adidas;76.13;1;37;3;1;2017-10-01
12696;L;rot;adidas;76.13;1;37;3;2;2017-10-01
12698;S;schwarz;Nike;114.23;1;2;3;12;2017-10-01
12698;S;schwarz;Nike;114.23;1;2;3;15;2017-10-01
12698;S;schwarz;Nike;114.23;1;2;3;6;2017-10-01
12698;S;schwarz;Nike;114.23;1;2;3;16;2017-10-01
12698;M;schwarz;Nike;114.23;1;2;3;5;2017-10-01
12698;M;schwarz;Nike;114.23;1;2;3;23;2017-10-01
12698;M;schwarz;Nike;114.23;1;2;3;16;2017-10-01
12698;M;schwarz;Nike;114.23;1;2;3;6;2017-10-01
12698;M;schwarz;Nike;114.23;1;2;3;4;2017-10-01
12698;M;schwarz;Nike;114.23;1;2;3;23;2017-10-01
12698;L;schwarz;Nike;114.23;1;2;3;12;2017-10-01
12698;L;schwarz;Nike;114.23;1;2;3;1;2017-10-01
12698;XL;schwarz;Nike;114.23;1;2;3;4;2017-10-01
12698;XXL;schwarz;Nike;114.23;1;2;3;3;2017-10-01
12699;M;lila;Nike;38.03;1;7;8;1;2017-10-01
12703;XS;schwarz;adidas;165.03;1;2;6;1;2017-10-01
12703;S;schwarz;adidas;165.03;1;2;6;2;2017-10-01
12703;S;schwarz;adidas;165.03;1;2;6;3;2017-10-01
12703;S;schwarz;adidas;165.03;1;2;6;2;2017-10-01
12703;S;schwarz;adidas;165.03;1;2;6;5;2017-10-01
12703;M;schwarz;adidas;165.03;1;2;6;14;2017-10-01
12703;M;schwarz;adidas;165.03;1;2;6;11;2017-10-01
12703;M;schwarz;adidas;165.03;1;2;6;18;2017-10-01
12703;M;schwarz;adidas;165.03;1;2;6;1;2017-10-01
12703;M;schwarz;adidas;165.03;1;2;6;17;2017-10-01
12703;L;schwarz;adidas;165.03;1;2;6;22;2017-10-01
12703;L;schwarz;adidas;165.03;1;2;6;1;2017-10-01
12703;XL;schwarz;adidas;165.03;1;2;6;7;2017-10-01
12703;XXL;schwarz;adidas;165.03;1;2;6;6;2017-10-01
12703;XXL;schwarz;adidas;165.03;1;2;6;1;2017-10-01
12703;XXL;schwarz;adidas;165.03;1;2;6;1;2017-10-01
12704;M;schwarz;Reebok;114.23;9;18;32;1;2017-10-01
12704;M;schwarz;Reebok;114.23;9;18;32;1;2017-10-01
12704;M;schwarz;Reebok;114.23;9;18;32;2;2017-10-01
12704;M;schwarz;Reebok;114.23;9;18;32;1;2017-10-01
12704;M;schwarz;Reebok;114.23;9;18;32;1;2017-10-01
12704;M;schwarz;Reebok;114.23;9;18;32;1;2017-10-01
12707;M;schwarz;adidas;69.78;9;10;35;1;2017-12-05
12708;S;gelb;Nike;31.68;1;7;21;1;2017-10-01
12710;XL;blau;adidas;25.33;1;7;21;1;2017-10-01
12714;L;schwarz;Nike;31.68;1;7;21;10;2017-10-01
12714;S;schwarz;Nike;31.68;1;7;21;5;2017-10-01
12715;S;schwarz;Nike;38.03;9;10;29;1;2017-10-01
12717;XS;schwarz;adidas;18.98;1;7;8;1;2017-10-01
12717;S;schwarz;adidas;18.98;1;7;8;1;2017-10-01
12717;M;schwarz;adidas;18.98;1;7;8;1;2017-10-01
12717;L;schwarz;adidas;18.98;1;7;8;1;2017-10-01
12717;XL;schwarz;adidas;18.98;1;7;8;10;2017-10-01
12720;XXL;grau;Nike;69.78;1;7;14;2;2017-10-01
12720;L;grau;Nike;69.78;1;7;14;91;2017-10-01
12720;M;grau;Nike;69.78;1;7;14;182;2017-10-01
12720;S;grau;Nike;69.78;1;7;14;111;2017-10-01
12720;XL;grau;Nike;69.78;1;7;14;6;2017-10-01
12721;XS;rot;Nike;69.78;1;37;3;1;2017-10-01
12721;XS;rot;Nike;69.78;1;37;3;1;2017-10-01
12721;XS;rot;Nike;69.78;1;37;3;1;2017-10-01
12721;XS;rot;Nike;69.78;1;37;3;1;2017-10-01
12721;M;rot;Nike;69.78;1;37;3;2;2017-10-01
12721;M;rot;Nike;69.78;1;37;3;2;2017-10-01
12721;XS;rot;Nike;69.78;1;37;3;2;2017-10-01
12721;L;rot;Nike;69.78;1;37;3;3;2017-10-01
12726;M;weiss;PUMA;10.09;9;10;11;4;2017-10-01
12726;L;weiss;PUMA;10.09;9;10;11;1;2017-10-01
12730;S;schwarz;Nike;32.95;9;18;32;2;2017-10-01
12730;M;schwarz;Nike;32.95;9;18;32;2;2017-10-01
12730;M;schwarz;Nike;32.95;9;18;32;1;2017-10-01
12732;M;schwarz;Under Armour;253.93;1;2;3;1;2017-10-01
12733;L;schwarz;PUMA;44.38;1;7;25;1;2017-10-01
12734;L;rot;Nike;50.73;1;7;23;1;2017-10-01
12734;M;rot;Nike;50.73;1;7;23;1;2017-10-01
12734;S;rot;Nike;50.73;1;7;23;1;2017-10-01
12738;M;gelb;Under Armour;279.33;1;2;3;1;2017-10-01
12742;S;schwarz;Reebok;38.03;9;10;25;1;2017-10-01
12744;XS;schwarz;Converse;88.83;9;18;32;1;2017-10-01
12744;M;schwarz;Converse;88.83;9;18;32;1;2017-10-01
12744;M;schwarz;Converse;88.83;9;18;32;1;2017-10-01
12744;M;schwarz;Converse;88.83;9;18;32;2;2017-10-01
12745;S;grau;Nike;44.38;9;10;42;1;2017-10-01
12746;L;grau;Nike;126.93;9;10;22;1;2017-10-01
12746;M;grau;Nike;126.93;9;10;22;1;2017-10-01
12746;S;grau;Nike;126.93;9;10;22;1;2017-10-01
12747;XL;blau;adidas;50.73;1;7;16;2;2017-10-01
12747;XXL;blau;adidas;50.73;1;7;16;2;2017-10-01
12755;XS;weiss;Nike;88.83;1;37;5;1;2017-10-01
12756;L;schwarz;PUMA;22.79;1;7;21;6;2017-10-01
12756;M;schwarz;PUMA;22.79;1;7;21;2;2017-10-01
12756;XL;schwarz;PUMA;22.79;1;7;21;3;2017-10-01
12757;L;weiss;Nike;38.03;1;7;21;1;2017-10-01
12761;L;schwarz;Nike;31.68;1;7;22;1;2017-11-22
12761;XL;schwarz;Nike;31.68;1;7;22;3;2017-11-22
12765;S;schwarz;adidas;38.03;1;7;16;3;2017-10-01
12765;M;schwarz;adidas;38.03;1;7;16;2;2017-10-01
12765;XXL;schwarz;adidas;38.03;1;7;16;5;2017-10-01
12771;L;gruen;Nike;50.73;1;7;14;1;2017-10-01
12771;M;gruen;Nike;50.73;1;7;14;1;2017-10-01
12771;XL;gruen;Nike;50.73;1;7;14;2;2017-10-01
12774;S;gruen;Nike;95.18;1;2;3;1;2017-10-01
12775;M;rot;Nike;20.25;1;7;8;1;2017-10-01
12776;S;blau;Nike;35.49;15;24;32;1;2017-10-01
12780;L;blau;PUMA;44.38;1;7;20;1;2017-10-01
12780;XL;blau;PUMA;44.38;1;7;20;4;2017-10-01
12780;XXL;blau;PUMA;44.38;1;7;20;1;2017-10-01
12782;XL;orange;Nike;22.79;1;7;21;1;2017-10-01
12785;L;rot;Nike;63.43;1;7;21;1;2017-10-01
12785;XL;rot;Nike;63.43;1;7;21;3;2017-10-01
12786;XXL;blau;adidas;18.98;1;7;21;2;2017-10-01
12786;L;blau;adidas;18.98;1;7;21;3;2017-10-01
12786;M;blau;adidas;18.98;1;7;21;1;2017-10-01
12786;S;blau;adidas;18.98;1;7;21;1;2017-10-01
12786;XL;blau;adidas;18.98;1;7;21;1;2017-10-01
12788;M;schwarz;Jako;35.49;1;7;17;1;2017-10-01
12789;L;rot;Nike;18.98;1;7;13;2;2017-10-01
12789;M;rot;Nike;18.98;1;7;13;4;2017-10-01
12789;S;rot;Nike;18.98;1;7;13;1;2017-10-01
12789;XL;rot;Nike;18.98;1;7;13;5;2017-10-01
12790;M;orange;Nike;88.83;1;37;6;1;2017-10-01
12795;L;beige;Nike;38.03;1;7;25;1;2017-10-01
12795;M;beige;Nike;38.03;1;7;25;1;2017-10-01
12799;M;schwarz;Jako;44.38;1;7;16;1;2017-10-01
12799;S;schwarz;Jako;44.38;1;7;16;1;2017-10-01
12800;S;rot;Nike;222.18;1;2;5;1;2017-10-01
12800;M;rot;Nike;222.18;1;2;5;1;2017-10-01
12800;M;rot;Nike;222.18;1;2;5;2;2017-10-01
12800;M;rot;Nike;222.18;1;2;5;4;2017-10-01
12800;M;rot;Nike;222.18;1;2;5;2;2017-10-01
12802;L;grau;adidas;88.83;1;7;28;1;2017-11-10
12802;M;grau;adidas;88.83;1;7;28;1;2017-11-10
12803;S;pink;Under Armour;292.03;1;2;3;1;2017-10-01
12805;M;schwarz;Erima;38.03;15;16;25;1;2017-10-01
12805;S;schwarz;Erima;38.03;15;16;32;1;2017-10-01
12805;XL;schwarz;Erima;38.03;15;16;32;1;2017-10-01
12807;M;schwarz;adidas;15.17;9;10;11;1;2017-10-01
12809;XS;grau;Nike;152.33;9;36;32;1;2017-10-01
12809;M;grau;Nike;152.33;9;36;32;1;2017-10-01
12809;S;grau;Nike;152.33;9;36;32;1;2017-10-01
12809;L;grau;Nike;152.33;9;36;32;2;2017-10-01
12809;L;grau;Nike;152.33;9;36;32;1;2017-10-01
12810;L;schwarz;Jordan;50.73;9;10;25;1;2017-10-01
12816;XL;gruen;adidas;101.53;1;2;3;1;2017-10-01
12818;L;gelb;Nike;63.43;1;7;22;1;2017-10-01
12818;S;gelb;Nike;63.43;1;7;22;1;2017-10-01
12818;XL;gelb;Nike;63.43;1;7;22;1;2017-10-01
12820;M;gelb;Nike;50.73;1;7;22;1;2017-10-01
12824;S;schwarz;adidas;120.58;9;18;32;1;2017-10-01
12824;S;schwarz;adidas;120.58;9;18;32;1;2017-10-01
12824;M;schwarz;adidas;120.58;9;18;32;2;2017-10-01
12824;M;schwarz;adidas;120.58;9;18;32;2;2017-10-01
12824;M;schwarz;adidas;120.58;9;18;32;2;2017-10-01
12824;M;schwarz;adidas;120.58;9;18;32;1;2017-10-01
12824;XL;schwarz;adidas;120.58;9;18;32;1;2017-10-01
12824;XXL;schwarz;adidas;120.58;9;18;32;1;2017-10-01
12825;S;silber;Nike;355.53;1;2;4;1;2017-10-01
12825;S;silber;Nike;355.53;1;2;4;1;2017-10-01
12828;L;rot;Nike;63.43;1;7;20;1;2017-10-01
12839;M;schwarz;adidas;16.44;1;7;13;1;2017-11-14
12839;L;schwarz;adidas;16.44;1;7;13;2;2017-11-14
12839;XL;schwarz;adidas;16.44;1;7;13;1;2017-11-14
12841;L;rot;Nike;38.03;15;24;11;2;2017-10-01
12844;XS;schwarz;adidas;10.09;1;7;13;1;2017-10-19
12844;S;schwarz;adidas;10.09;1;7;13;1;2017-10-19
12844;M;schwarz;adidas;10.09;1;7;13;12;2017-10-19
12844;L;schwarz;adidas;10.09;1;7;13;30;2017-10-19
12844;XL;schwarz;adidas;10.09;1;7;13;16;2017-10-19
12845;M;schwarz;PUMA;54.54;1;7;14;1;2017-10-01
12846;S;beige;adidas;380.93;1;2;3;1;2017-10-01
12846;S;beige;adidas;380.93;1;2;3;3;2017-10-01
12846;S;beige;adidas;380.93;1;2;3;1;2017-10-01
12846;M;beige;adidas;380.93;1;2;3;1;2017-10-01
12846;M;beige;adidas;380.93;1;2;3;1;2017-10-01
12846;M;beige;adidas;380.93;1;2;3;6;2017-10-01
12846;M;beige;adidas;380.93;1;2;3;9;2017-10-01
12846;M;beige;adidas;380.93;1;2;3;5;2017-10-01
12846;L;beige;adidas;380.93;1;2;3;2;2017-10-01
12846;L;beige;adidas;380.93;1;2;3;1;2017-10-01
12846;XL;beige;adidas;380.93;1;2;3;2;2017-10-01
12850;L;schwarz;Nike;38.03;1;7;21;1;2017-10-01
12850;M;schwarz;Nike;38.03;1;7;21;1;2017-10-01
12851;S;grau;Nike;222.18;1;2;6;1;2017-10-01
12852;L;weiss;adidas;88.83;1;7;28;1;2017-10-01
12858;L;weiss;adidas;419.03;1;2;4;1;2017-12-14
12859;S;blau;adidas;380.93;1;2;3;1;2017-10-01
12859;S;blau;adidas;380.93;1;2;3;1;2017-10-01
12859;M;blau;adidas;380.93;1;2;3;3;2017-10-01
12859;M;blau;adidas;380.93;1;2;3;2;2017-10-01
12859;M;blau;adidas;380.93;1;2;3;3;2017-10-01
12859;M;blau;adidas;380.93;1;2;3;1;2017-10-01
12859;M;blau;adidas;380.93;1;2;3;1;2017-10-01
12859;L;blau;adidas;380.93;1;2;3;2;2017-10-01
12860;M;gelb;adidas;12.63;1;7;13;1;2017-10-01
12860;L;gelb;adidas;12.63;1;7;13;2;2017-10-01
12860;XL;gelb;adidas;12.63;1;7;13;1;2017-10-01
12861;L;blau;Nike;12.63;1;7;11;2;2017-10-01
12861;M;blau;Nike;12.63;1;7;11;27;2017-10-01
12861;S;blau;Nike;12.63;1;7;11;6;2017-10-01
12861;XL;blau;Nike;12.63;1;7;11;7;2017-10-01
12870;M;gruen;Nike;145.98;9;10;22;1;2017-10-01
12870;XS;gruen;Nike;145.98;9;10;22;1;2017-10-01
12872;M;blau;Nike;165.03;1;2;3;1;2017-10-01
12872;XL;blau;Nike;165.03;1;2;3;1;2017-10-01
12873;M;rot;adidas;101.53;1;2;39;1;2017-10-01
12873;M;rot;adidas;101.53;1;2;39;1;2017-10-01
12873;M;rot;adidas;101.53;1;2;39;1;2017-10-01
12873;M;rot;adidas;101.53;1;2;39;1;2017-10-01
12874;XS;weiss;Nike;31.68;15;24;25;1;2017-10-01
12875;L;weiss;adidas;50.73;1;7;8;1;2017-10-24
12881;S;schwarz;Nike;368.23;1;2;3;1;2017-10-01
12881;S;schwarz;Nike;368.23;1;2;3;1;2017-10-01
12881;M;schwarz;Nike;368.23;1;2;3;1;2017-10-01
12881;M;schwarz;Nike;368.23;1;2;3;3;2017-10-01
12881;M;schwarz;Nike;368.23;1;2;3;1;2017-10-01
12881;M;schwarz;Nike;368.23;1;2;3;2;2017-10-01
12881;M;schwarz;Nike;368.23;1;2;3;1;2017-10-01
12881;L;schwarz;Nike;368.23;1;2;3;1;2017-10-01
12881;L;schwarz;Nike;368.23;1;2;3;4;2017-10-01
12881;XL;schwarz;Nike;368.23;1;2;3;1;2017-10-01
12883;M;orange;Nike;44.38;1;7;21;1;2017-11-20
12884;L;schwarz;Nike;50.73;15;24;35;1;2017-10-01
12884;M;schwarz;Nike;50.73;15;24;22;1;2017-10-01
12884;S;schwarz;Nike;50.73;15;24;32;2;2017-10-01
12884;XL;schwarz;Nike;50.73;15;24;25;1;2017-10-01
12893;XXL;rot;Jako;50.73;1;7;20;1;2017-10-01
12894;M;schwarz;Nike;114.23;1;2;4;2;2017-10-01
12896;XXL;blau;adidas;44.38;1;7;16;2;2017-10-01
12896;L;blau;adidas;44.38;1;7;16;4;2017-10-01
12896;M;blau;adidas;44.38;1;7;16;2;2017-10-01
12896;XL;blau;adidas;44.38;1;7;16;2;2017-10-01
12898;L;blau;Jako;44.38;1;7;16;1;2017-10-01
12901;XXL;blau;adidas;44.38;15;33;4;1;2017-11-17
12901;L;blau;adidas;44.38;15;33;35;8;2017-11-17
12901;M;blau;adidas;44.38;15;33;21;1;2017-11-17
12901;S;blau;adidas;44.38;15;33;25;6;2017-11-17
12901;XL;blau;adidas;44.38;15;33;35;7;2017-11-17
12903;M;blau;adidas;114.23;9;10;22;1;2017-10-01
12905;S;gold;Nike;25.33;1;7;25;1;2017-10-01
12914;L;schwarz;PUMA;25.33;1;7;23;3;2017-10-01
12914;M;schwarz;PUMA;25.33;1;7;23;1;2017-10-01
12916;XL;gruen;Jako;11.36;1;7;13;1;2017-10-01
12918;L;schwarz;Nike;44.38;15;33;35;6;2017-10-01
12918;S;schwarz;Nike;44.38;15;33;32;1;2017-10-01
12918;XL;schwarz;Nike;44.38;15;33;35;2;2017-10-01
12919;L;schwarz;Nike;101.53;1;7;31;5;2017-10-01
12919;M;schwarz;Nike;101.53;1;7;31;2;2017-10-01
12919;S;schwarz;Nike;101.53;1;7;31;1;2017-10-01
12919;XL;schwarz;Nike;101.53;1;7;31;7;2017-10-01
12922;XS;gruen;Nike;88.83;1;37;3;1;2017-10-01
12923;XS;gruen;Nike;63.43;1;37;3;1;2017-10-01
12924;M;blau;Erima;13.9;1;7;25;1;2017-10-01
12924;XL;blau;Erima;13.9;1;7;25;1;2017-10-01
12927;XS;weiss;Nike;88.83;1;37;39;1;2017-10-01
12927;S;weiss;Nike;88.83;1;37;39;1;2017-10-01
12927;XS;weiss;Nike;88.83;1;37;39;1;2017-10-01
12927;M;weiss;Nike;88.83;1;37;39;3;2017-10-01
12927;M;weiss;Nike;88.83;1;37;39;1;2017-10-01
12927;XS;weiss;Nike;88.83;1;37;39;1;2017-10-01
12927;L;weiss;Nike;88.83;1;37;39;1;2017-10-01
12935;L;blau;Jako;10.09;1;7;11;4;2017-10-01
12937;L;blau;adidas;10.09;1;7;13;3;2017-10-18
12937;XL;blau;adidas;10.09;1;7;13;5;2017-10-18
12938;XXL;blau;adidas;50.73;1;7;25;1;2017-10-01
12938;L;blau;adidas;50.73;1;7;25;1;2017-10-01
12938;XL;blau;adidas;50.73;1;7;25;1;2017-10-01
12943;M;rot;adidas;63.43;1;7;21;1;2017-10-20
12947;L;gruen;Nike;44.38;9;10;35;1;2017-10-01
12948;L;grau;Nike;228.53;9;10;22;1;2017-10-01
12951;S;schwarz;adidas;317.43;1;2;4;1;2017-10-01
12951;M;schwarz;adidas;317.43;1;2;4;2;2017-10-01
12951;M;schwarz;adidas;317.43;1;2;4;2;2017-10-01
12952;L;blau;Nike;63.43;1;7;16;3;2017-10-01
12952;M;blau;Nike;63.43;1;7;16;2;2017-10-01
12952;S;blau;Nike;63.43;1;7;16;1;2017-10-01
12952;XL;blau;Nike;63.43;1;7;16;2;2017-10-01
12953;M;blau;Nike;44.38;1;7;16;2;2017-10-01
12953;XL;blau;Nike;44.38;1;7;16;1;2017-10-01
12954;L;schwarz;Uhlsport;16.44;1;7;13;1;2017-10-01
12954;XXL;schwarz;Uhlsport;16.44;1;7;13;1;2017-10-01
12957;XL;blau;Hummel;22.79;1;7;21;1;2017-10-01
12960;M;rot;Jako;40.57;1;7;22;1;2017-10-01
12960;S;rot;Jako;40.57;1;7;22;1;2017-10-01
12960;XL;rot;Jako;40.57;1;7;22;2;2017-10-01
12962;L;rot;Nike;31.68;1;7;8;1;2017-10-01
12962;S;rot;Nike;31.68;1;7;8;1;2017-10-01
12962;XS;rot;Nike;31.68;1;7;8;1;2017-10-01
12970;L;blau;Hummel;12.63;1;7;13;1;2017-10-01
12970;XXL;blau;Hummel;12.63;1;7;13;1;2017-10-01
12974;XXL;blau;Nike;25.33;1;7;8;2;2017-10-01
12974;L;blau;Nike;25.33;1;7;8;1;2017-10-01
12974;M;blau;Nike;25.33;1;7;8;6;2017-10-01
12974;S;blau;Nike;25.33;1;7;8;2;2017-10-01
12974;XL;blau;Nike;25.33;1;7;8;1;2017-10-01
12975;S;blau;Nike;177.73;1;2;3;3;2017-11-10
12975;M;blau;Nike;177.73;1;2;3;2;2017-11-10
12975;M;blau;Nike;177.73;1;2;3;2;2017-11-10
12975;M;blau;Nike;177.73;1;2;3;3;2017-11-10
12975;M;blau;Nike;177.73;1;2;3;3;2017-11-10
12975;M;blau;Nike;177.73;1;2;3;3;2017-11-10
12975;M;blau;Nike;177.73;1;2;3;2;2017-11-10
12975;L;blau;Nike;177.73;1;2;3;1;2017-11-10
12975;L;blau;Nike;177.73;1;2;3;2;2017-11-10
12976;M;schwarz;KangaROOS;152.33;9;18;32;1;2017-10-01
12976;M;schwarz;KangaROOS;152.33;9;18;32;1;2017-10-01
12981;L;pink;Sport2000;35.49;15;24;25;1;2017-10-01
12983;L;rot;adidas;190.43;1;2;5;1;2017-10-01
12984;M;schwarz;adidas;15.17;9;10;11;2;2017-10-01
12984;M;schwarz;adidas;15.17;9;10;11;1;2017-10-01
12984;XL;schwarz;adidas;15.17;9;10;11;1;2017-10-01
12985;XXL;schwarz;adidas;48.19;1;7;16;3;2017-10-01
12985;L;schwarz;adidas;48.19;1;7;16;101;2017-10-01
12985;S;schwarz;adidas;48.19;1;7;16;1;2017-10-01
12985;XL;schwarz;adidas;48.19;1;7;16;4;2017-10-01
12985;XS;schwarz;adidas;48.19;1;7;16;4;2017-10-01
12987;S;schwarz;adidas;114.23;9;36;32;1;2017-10-01
12987;XL;schwarz;adidas;114.23;9;36;32;1;2017-10-01
12988;XS;schwarz;adidas;10.09;1;7;13;5;2017-10-01
12988;XS;schwarz;adidas;10.09;1;7;13;1;2017-10-01
12988;XS;schwarz;adidas;10.09;1;7;13;2;2017-10-01
12988;S;schwarz;adidas;10.09;1;7;13;20;2017-10-01
12988;M;schwarz;adidas;10.09;1;7;13;72;2017-10-01
12988;L;schwarz;adidas;10.09;1;7;13;193;2017-10-01
12988;XL;schwarz;adidas;10.09;1;7;13;36;2017-10-01
12992;M;grau;PUMA;20.25;15;16;11;1;2017-10-01
12996;M;schwarz;Jordan;101.53;9;10;35;1;2017-10-01
12999;XXL;gruen;Nike;25.33;1;7;25;2;2017-10-01
12999;L;gruen;Nike;25.33;1;7;25;1;2017-10-01
12999;M;gruen;Nike;25.33;1;7;25;1;2017-10-01
12999;S;gruen;Nike;25.33;1;7;25;1;2017-10-01
12999;XL;gruen;Nike;25.33;1;7;25;3;2017-10-01
13000;M;schwarz;Reusch;63.43;1;7;17;1;2017-10-01
13001;L;schwarz;Nike;63.43;1;37;39;1;2017-10-01
13002;XL;weiss;Nike;35.49;15;24;25;1;2017-10-01
13003;S;schwarz;Nike;304.73;1;2;3;1;2017-10-01
13003;S;schwarz;Nike;304.73;1;2;3;3;2017-10-01
13003;S;schwarz;Nike;304.73;1;2;3;2;2017-10-01
13003;M;schwarz;Nike;304.73;1;2;3;2;2017-10-01
13003;M;schwarz;Nike;304.73;1;2;3;6;2017-10-01
13003;M;schwarz;Nike;304.73;1;2;3;4;2017-10-01
13003;M;schwarz;Nike;304.73;1;2;3;16;2017-10-01
13003;M;schwarz;Nike;304.73;1;2;3;2;2017-10-01
13003;M;schwarz;Nike;304.73;1;2;3;6;2017-10-01
13003;L;schwarz;Nike;304.73;1;2;3;1;2017-10-01
13003;L;schwarz;Nike;304.73;1;2;3;9;2017-10-01
13003;XL;schwarz;Nike;304.73;1;2;3;5;2017-10-01
13008;XXL;schwarz;adidas;29.14;1;7;21;2;2017-10-01
13008;L;schwarz;adidas;29.14;1;7;21;50;2017-10-01
13008;M;schwarz;adidas;29.14;1;7;21;144;2017-10-01
13008;S;schwarz;adidas;29.14;1;7;21;30;2017-10-01
13008;XL;schwarz;adidas;29.14;1;7;21;54;2017-10-01
13011;L;rot;Nike;63.43;1;7;22;5;2017-10-01
13011;M;rot;Nike;63.43;1;7;22;2;2017-10-01
13011;S;rot;Nike;63.43;1;7;22;2;2017-10-01
13011;XL;rot;Nike;63.43;1;7;22;7;2017-10-01
13017;M;weiss;PUMA;253.93;1;2;39;1;2017-10-01
13019;XS;orange;Nike;190.43;1;37;3;1;2017-10-01
13023;M;weiss;Nike;50.73;1;7;22;4;2017-11-21
13023;S;weiss;Nike;50.73;1;7;22;1;2017-11-21
13023;XS;weiss;Nike;50.73;1;7;22;1;2017-11-21
13027;M;schwarz;Nike;126.93;9;18;32;1;2017-10-01
13031;L;grau;Nike;57.08;9;10;35;2;2017-10-01
13031;M;grau;Nike;57.08;9;10;35;5;2017-10-01
13031;S;grau;Nike;57.08;9;10;35;4;2017-10-01
13031;XS;grau;Nike;57.08;9;10;35;2;2017-10-01
13032;XS;schwarz;Jako;44.38;1;7;16;1;2017-10-01
13033;XS;weiss;Hummel;7.55;1;7;12;2;2017-10-01
13036;L;blau;Nike;57.08;1;7;16;1;2017-10-01
13036;XL;blau;Nike;57.08;1;7;16;1;2017-10-01
13038;XS;schwarz;adidas;76.13;1;37;39;1;2017-10-01
13038;M;schwarz;adidas;76.13;1;37;39;1;2017-10-01
13038;L;schwarz;adidas;76.13;1;37;39;1;2017-10-01
13045;L;lila;Nike;12.63;1;7;13;2;2017-11-23
13045;M;lila;Nike;12.63;1;7;13;1;2017-11-23
13048;L;weiss;Nike;88.83;9;10;35;1;2017-10-01
13054;XL;schwarz;Jako;20.25;1;7;21;1;2017-10-01
13058;XXL;blau;adidas;82.48;1;7;14;1;2017-10-01
13058;L;blau;adidas;82.48;1;7;14;1;2017-10-01
13058;M;blau;adidas;82.48;1;7;14;2;2017-10-01
13058;S;blau;adidas;82.48;1;7;14;1;2017-10-01
13058;XL;blau;adidas;82.48;1;7;14;1;2017-10-01
13064;S;blau;Nike;44.38;15;16;32;1;2017-10-01
13067;L;rot;adidas;38.03;1;7;8;4;2017-10-27
13067;M;rot;adidas;38.03;1;7;8;7;2017-10-27
13068;L;schwarz;adidas;190.43;1;2;5;1;2017-10-01
13069;M;rot;adidas;63.43;1;7;31;1;2017-10-01
13069;XL;rot;adidas;63.43;1;7;31;9;2017-10-01
13072;S;weiss;adidas;114.23;1;2;5;1;2017-10-01
13072;M;weiss;adidas;114.23;1;2;5;1;2017-10-01
13072;M;weiss;adidas;114.23;1;2;5;1;2017-10-01
13072;L;weiss;adidas;114.23;1;2;5;1;2017-10-01
13072;L;weiss;adidas;114.23;1;2;5;1;2017-10-01
13073;L;gelb;PUMA;31.68;1;7;21;1;2017-10-01
13076;S;weiss;adidas;203.13;1;2;6;1;2017-11-24
13076;M;weiss;adidas;203.13;1;2;6;1;2017-11-24
13076;M;weiss;adidas;203.13;1;2;6;1;2017-11-24
13076;M;weiss;adidas;203.13;1;2;6;3;2017-11-24
13076;M;weiss;adidas;203.13;1;2;6;1;2017-11-24
13076;M;weiss;adidas;203.13;1;2;6;2;2017-11-24
13076;L;weiss;adidas;203.13;1;2;6;1;2017-11-24
13076;L;weiss;adidas;203.13;1;2;6;1;2017-11-24
13076;XXL;weiss;adidas;203.13;1;2;6;1;2017-11-24
13079;XXL;schwarz;adidas;44.38;1;7;17;1;2017-10-01
13079;XL;schwarz;adidas;44.38;1;7;17;3;2017-10-01
13081;M;schwarz;Nike;292.03;1;2;3;2;2017-10-01
13082;L;schwarz;Nike;120.58;9;10;22;1;2017-10-01
13083;S;grau;adidas;95.18;1;7;31;1;2017-10-01
13083;L;grau;adidas;95.18;1;7;31;2;2017-10-01
13083;XL;grau;adidas;95.18;1;7;31;1;2017-10-01
